danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
0.436,0.982,5,-2.255,0,0.178,0.00225,0.0,0.383,0.71,102.72,60ar7cD1Tuj4VLfdHPx6Kb,67787,3
0.409,0.994,11,-3.055,0,0.138,0.00197,0.0,0.144,0.491,157.381,6UDJvfqJRrfiai13Nqvjar,82213,4
0.319,0.995,0,-2.94,1,0.0848,0.000653,0.0,0.274,0.334,155.232,71dRBSmaKMdaFZPeZlVzf5,126520,4
0.294,0.988,1,-2.993,0,0.103,0.000794,0.0,0.113,0.383,151.426,6H12nfM8hBufUCIkxLU6bF,135120,4
0.238,0.972,4,-4.022,0,0.0904,0.00179,1.99e-06,0.39,0.411,166.385,1zGQ3I71GgkwLytzEmi9Wa,47733,4
0.352,0.988,10,-3.338,0,0.102,0.00227,0.0,0.292,0.502,150.534,6zVRyd0ncNhuK2GjmKGKje,128653,4
0.35,0.989,11,-2.582,0,0.172,0.000838,0.0,0.36,0.338,150.103,2hEEQLmqYOdNTGaiu4wHbq,114720,4
0.229,0.984,0,-3.43,1,0.0861,0.000725,0.0,0.208,0.589,159.257,4a8rc4rcG8a8ND0AiJdexg,118263,4
0.514,0.911,7,-4.595,1,0.0528,0.00191,4.78e-06,0.0736,0.848,139.971,5KiS8SFnu21xI74mHgfZ3D,201293,4
0.447,0.979,5,-3.742,1,0.0565,6.71e-05,0.0,0.316,0.633,133.685,7C794YeXiiSdlvGLxgabkd,169013,4
0.426,0.972,0,-5.122,1,0.0954,0.0017,0.0,0.171,0.341,111.221,6WkSUgo1VdpzgtiXKlFPcY,165373,4
0.55,0.918,9,-3.159,0,0.0682,0.00466,0.0,0.206,0.563,126.083,1FMm3wG5WOhi7js35KR7Ea,177827,4
0.419,0.53,0,-5.321,1,0.0305,0.0951,0.0,0.127,0.517,118.61,1He1U9kotyNTN1xH4tr6GK,258493,4
0.693,0.619,3,-3.765,1,0.0332,0.0461,0.00661,0.179,0.716,123.198,5z0JPdPkqXWxGDT8jypnQm,189893,4
0.373,0.966,2,-3.344,1,0.0403,0.000399,0.0,0.306,0.737,133.934,2j9ovuZiEdPBzRlkuG7m6U,177867,4
0.602,0.945,7,-2.786,1,0.0328,0.0238,0.0,0.0818,0.837,126.887,2s6jsr0HyQ2dJyS1gPlxN4,208560,4
0.671,0.913,6,-2.504,1,0.0301,0.0263,0.0,0.202,0.712,119.929,5qk65h40CzSEbZR9owVHUj,180133,4
0.544,0.958,9,-2.778,1,0.059,0.00323,1.84e-06,0.0449,0.382,129.89,2GmdFA6H778P96OMJqZjEW,173360,4
0.433,0.935,0,-2.505,1,0.0355,0.0038,0.0,0.31,0.4,93.712,7scBlh48VmCtn17GDINraJ,172733,4
0.41,0.985,2,-1.51,1,0.0743,0.000198,0.0,0.134,0.809,111.835,7ctYKfWB34C7idHkft5oCV,164733,4
0.748,0.898,11,-2.576,1,0.0413,0.21,0.0,0.0675,0.828,95.953,7gLMEz7AHBrXjAynu0pEgR,204661,4
0.691,0.947,1,-2.655,0,0.0272,0.0152,0.0,0.115,0.84,123.976,1Q8R9qNgLWWuMPQYRy6LQR,215745,4
0.542,0.948,8,-1.295,1,0.0393,0.00359,0.0,0.0376,0.805,104.946,3TcJLeGmIvDc4HyeDrKbXT,177911,4
0.632,0.871,0,-3.356,1,0.0549,0.0511,0.0,0.106,0.71,165.86,3HhQCd0CYu7CUcB2JS5L3y,176054,4
0.42,0.985,5,-3.157,1,0.058,0.00141,0.0,0.312,0.772,91.819,0SjUqfCAkQYkNUSAn0p7y1,229500,4
0.414,0.969,2,-2.45,1,0.0546,0.00428,0.0,0.12,0.641,143.67,4IzeKSjXW67WLRV5WG7F3A,135933,4
0.35,0.961,1,-3.055,0,0.0701,0.00034,0.0,0.129,0.585,179.061,0yKNSEm8HbvkhPwIsOW2UA,139400,4
0.446,0.936,7,-2.574,1,0.0504,0.00098,0.0,0.151,0.637,97.312,3lnbe8TB3lKxqNsikv8r6x,226693,4
0.401,0.957,11,-2.841,1,0.045,0.000105,3.97e-06,0.362,0.812,144.446,1dSoIHbIRppIWuaCYUmnX8,248373,4
0.408,0.973,0,-2.802,1,0.049,0.0054,0.0,0.163,0.67,126.724,0bCLok3pkMS2lJtbgPVhph,197750,4
0.44,0.976,10,-3.17,1,0.141,0.00177,3.39e-06,0.16,0.412,150.005,20X9OeC606XNwEtDBOym5u,226707,4
0.352,0.912,7,-4.253,1,0.0725,0.00197,0.0,0.193,0.351,166.795,0wVluBsVAVzBKrqspuCcwR,220147,4
0.512,0.526,1,-5.44,1,0.0251,0.0724,0.0,0.0675,0.249,85.024,05CrK6Q5VGtfPDtyQFJ4Kf,226330,4
0.516,0.877,1,-3.52,1,0.0435,0.00212,0.0,0.329,0.235,111.968,5qFmtU2b7EvbhFG8NZOffH,214587,4
0.285,0.371,1,-6.833,1,0.0295,0.698,0.00392,0.104,0.372,154.989,3ZjnFYlal0fXN6t61wdxhl,238076,3
0.168,0.974,2,-4.862,1,0.0655,0.000598,0.783,0.295,0.609,205.278,0brrVj6VnvrG70SjRTnEJA,116440,4
0.609,0.799,11,-7.902,0,0.0346,0.0458,0.0,0.21,0.77,149.046,6wtmql7FJ7SSLuSw8JD8rX,198867,4
0.608,0.634,4,-11.24,1,0.0727,0.0568,0.00615,0.116,0.84,147.515,72boGlgSwUK01n44O2tOCv,226947,4
0.526,0.9,2,-6.815,1,0.0545,0.00539,4.12e-05,0.14,0.883,151.279,7lSDCrF11sdTVfjbAQVZE8,163240,4
0.762,0.722,2,-8.712,1,0.0428,0.0922,0.000368,0.132,0.966,122.769,6ITuEsxEy2qPhqMowdDAeI,194667,4
0.651,0.801,0,-7.34,1,0.0514,0.123,0.0,0.0825,0.776,133.769,5jzma6gCzYtKB1DbEwFZKH,200480,4
0.797,0.872,9,-6.727,0,0.0575,0.291,0.0,0.284,0.866,129.885,56KqaFSGTb7ifpt16t5Y1N,222427,4
0.743,0.836,2,-6.465,1,0.116,0.0804,0.0,0.384,0.82,113.375,39shmbIHICJ2Wxnk1fPSdz,188987,4
0.304,0.901,9,-7.756,1,0.0602,0.00105,0.000376,0.158,0.541,147.199,2mHchPRtQWet3iIS3jANr1,199453,4
0.295,0.889,4,-7.619,1,0.158,0.00134,0.0,0.292,0.615,92.383,2f9j7k2Rm3dGvdU3bhjpHV,122667,4
0.409,0.774,9,-8.983,1,0.0563,0.00121,0.0,0.113,0.838,89.616,5Je8ItEvydhqtSPhEvlr5m,179640,4
0.519,0.967,1,-5.645,0,0.0371,0.00385,0.000344,0.0966,0.675,148.506,6yXm3xUj0fcN4dGwBAl9qM,243467,4
0.426,0.921,2,-2.469,1,0.0529,0.000793,1.38e-06,0.169,0.895,187.415,2HZGsnMByx3V8KmNW6LqWF,126453,4
0.232,0.866,3,-1.38,1,0.0503,0.0801,0.0962,0.235,0.722,179.551,0vGCxnTwYZFtOAW3oz28kd,92480,4
0.499,0.87,0,-4.431,1,0.126,0.0183,0.0,0.0512,0.893,188.853,4FzPIalyruWIiefI91qe4B,137400,4
0.42,0.965,0,-1.986,1,0.0403,0.0981,0.000335,0.0784,0.846,176.243,61MZN0yyMWSEwrLPUUGfgJ,169920,4
0.437,0.953,2,-5.869,0,0.0414,0.000498,0.000863,0.235,0.667,148.147,07b5vArZtW08PuEqCw61Ei,209107,4
0.735,0.653,8,-5.533,1,0.0269,0.202,0.000307,0.0802,0.93,107.779,29imR7dda5XqwPRFmby7HS,224560,4
0.597,0.96,11,-3.989,1,0.042,0.169,2.89e-05,0.105,0.937,163.017,6vvmYYUvGXtZLU8msxKvzF,149467,4
0.385,0.783,9,-2.533,1,0.233,0.000269,0.47,0.108,0.902,176.701,4KcH1ZRV2W1q7Flq0QqC76,134467,4
0.822,0.704,3,-8.242,0,0.0374,0.00864,0.627,0.0633,0.255,125.999,13qqdlSeF8FcxsRyapDMZ0,345173,4
0.308,0.563,0,-9.169,1,0.0719,0.527,4.58e-06,0.134,0.109,85.901,3nB82yGjtbQFSU0JLAwLRH,688453,4
0.649,0.552,1,-5.419,0,0.0292,0.03,6.47e-06,0.111,0.158,89.969,0JEqGkvUiMTQmFY6sgL9kg,253813,4
0.687,0.723,7,-4.751,1,0.0709,0.122,0.00102,0.573,0.432,76.0,76D83dghHeE2NFedPFD4tf,448573,4
0.775,0.719,7,-6.212,0,0.0435,0.132,1.79e-06,0.0662,0.712,117.513,48td6xvpokdYwvbl3JIiXP,246027,4
0.666,0.83,0,-5.715,1,0.0751,0.0123,0.0,0.191,0.702,113.03,6JV2JOEocMgcZxYSZelKcc,236002,4
0.967,0.583,7,-5.562,0,0.0789,0.0584,0.0,0.0519,0.964,117.0,40VAYnnGBDLQVXD8D1ager,242733,4
0.582,0.654,8,-6.61,0,0.322,0.543,0.0,0.105,0.593,73.853,3RRFywqWaZYOj87A4fLQrq,288333,4
0.574,0.512,5,-6.664,0,0.0503,0.234,0.0,0.0946,0.512,76.899,4rHZZAmHpZrA3iH5zx8frV,484147,4
0.693,0.516,8,-6.446,1,0.0413,0.297,0.000127,0.0604,0.494,94.02,6OzCmbmKvXcamW6YhnhT5x,220853,4
0.731,0.644,0,-5.348,1,0.0343,0.665,0.0,0.11,0.691,129.94,7aypCcPYXxoa9wBMe0vjTP,254533,4
0.81,0.538,0,-5.784,0,0.0356,0.528,0.0,0.0951,0.828,109.97,0C80KJWvQWIGjbOiIurV1W,266840,4
0.668,0.673,1,-5.714,1,0.145,0.48,0.0,0.194,0.727,171.812,6glklpxk7EtKIdxA3kYQS5,232000,4
0.452,0.574,6,-8.336,1,0.31,0.246,0.0,0.189,0.58,92.791,4SRqDmPxYX0pUb5B5ut2Ri,207187,4
0.772,0.861,7,-2.389,1,0.0898,0.135,0.000742,0.064,0.424,133.918,3tkbjyAmQnGsD52Rn8TCX8,204160,4
0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,2PpruBYCo4H7WOBJ7Q2EwM,235213,4
0.746,0.978,9,-5.324,1,0.0978,0.0555,4.11e-05,0.026,0.653,153.809,3WibbMr6canxRJXhNtAvLU,304227,4
0.792,0.701,6,-7.198,0,0.283,0.105,0.0,0.761,0.251,103.89,0shK5iZQppbHPQYiy60xs9,324373,4
0.725,0.64,5,-7.905,0,0.332,0.0281,0.0,0.099,0.915,166.028,6glsMWIMIxQ4BedzLqGVi4,240027,3
0.751,0.708,0,-5.653,1,0.0545,0.0482,1.85e-05,0.107,0.509,108.97,6bUNEbXT7HovLW6BgPCBsb,369573,4
0.843,0.806,4,-5.946,0,0.269,0.143,0.0,0.0771,0.613,94.948,0I3q5fE6wg7LIfHGngUTnV,270507,4
0.647,0.514,8,-10.05,1,0.0593,0.0655,0.0,0.398,0.387,79.974,7lQWRAjyhTpCWFC0jmclT4,240693,4
0.73,0.608,9,-6.417,0,0.295,0.301,0.0,0.207,0.753,84.555,17larILaMHwsprsMFnYI77,249840,4
0.889,0.818,9,-4.639,1,0.253,0.47,0.0,0.179,0.782,96.063,5ByAIlEEnxYdvpnezg7HTX,302760,4
0.792,0.82,7,-3.58,0,0.116,0.279,0.000403,0.25,0.793,82.363,2lUirvUhqfBqJzUvk4tLoK,259947,4
0.659,0.738,4,-4.077,0,0.362,0.00561,0.0,0.319,0.516,93.796,6IA63Wf2Onw1kq9ur1ygFi,251907,4
0.468,0.947,0,-5.17,1,0.067,0.0201,0.00186,0.0762,0.956,139.252,3r67OmUJ956SST7nI99XWr,151227,4
0.441,0.983,0,-6.166,1,0.0501,0.002,2.74e-05,0.0697,0.804,137.466,2vj44YAdmnTjAmDPX6rGnb,141427,4
0.667,0.885,9,-5.281,1,0.0507,0.157,3.97e-06,0.687,0.953,119.536,1EumTYKFbtiK1p65CqKKOw,182880,4
0.452,0.975,2,-4.622,1,0.166,0.109,3.54e-06,0.351,0.614,141.02,0y0Yng4SzdYzHahs3Hf3ES,202920,4
0.507,0.833,10,-6.865,1,0.102,0.0395,0.000776,0.308,0.872,137.329,5sGE3iQaErtyYKidWv3lrY,246653,4
0.307,0.951,7,-5.851,1,0.269,0.0045,0.00904,0.0837,0.345,202.327,1zGnSQVM3VbUOSnz2aMNRE,168413,4
0.442,0.811,0,-6.562,1,0.0443,0.00878,0.00106,0.0769,0.83,138.555,4zypNnJbJcGY7ccnJpAUA8,194147,4
0.546,0.855,4,-5.93,1,0.216,0.036,0.861,0.159,0.532,131.128,1C4HoAFUaPpfCzeXrgeYKE,110120,4
0.477,0.948,7,-5.202,1,0.0575,0.0301,0.000193,0.315,0.959,128.921,4sTrD6Zingu7VAxLv4Nlz3,155960,4
0.448,0.976,0,-5.772,1,0.137,0.088,1.86e-05,0.205,0.763,95.741,4DGF8TFAkEpIr9tYqBxCtL,169387,4
0.541,0.961,2,-5.53,1,0.101,0.014,0.00282,0.241,0.821,136.03,0TBEx3nrsV7gnEL3gQPj9W,116947,4
0.632,0.797,7,-6.408,1,0.0506,0.135,6.32e-06,0.0974,0.937,84.532,2KHZJ52thkYDGPXkoU6qWz,310547,4
0.404,0.818,4,-6.77,1,0.217,0.00495,0.000609,0.103,0.802,169.446,7mUM6K7YqmhGuRc0ilIbS4,191333,4
0.463,0.855,0,-7.424,1,0.167,0.278,5.07e-06,0.142,0.473,106.436,0QrSqWk7Lb2uaTH901eSM4,429813,4
0.559,0.292,1,-14.053,1,0.0523,0.938,0.428,0.113,0.609,120.445,4uYCjKIgImj5mTx8I25Pk3,366200,4
0.862,0.479,7,-9.199,1,0.0645,0.0523,0.00126,0.589,0.924,109.877,3QHONiXGMGU3z68mQInncF,301520,4
0.685,0.38,8,-11.219,1,0.112,0.373,0.0,0.0371,0.87,175.562,3kVIFDE3G89I2RPVkiRaRj,252267,4
0.947,0.655,5,-4.243,0,0.0609,0.0331,0.0,0.0433,0.787,104.485,1MYlx4dBtiyjn7K8YSyfzT,284800,4
0.621,0.672,4,-3.892,0,0.276,0.21,0.0,0.13,0.228,83.808,17baAghWcrewNOcc9dCewx,251267,4
0.515,0.74,10,-5.507,0,0.363,0.0493,0.0,0.258,0.765,75.922,2ye824NM1m7Nc2UPXtwZjL,281133,4
0.655,0.762,8,-3.427,0,0.312,0.0219,0.000446,0.093,0.368,82.656,6AnfqcIa7IyrCMtgh5P6Wc,295667,4
0.781,0.74,6,-5.065,0,0.208,0.0375,2.27e-06,0.449,0.527,80.056,4QVOTT9CM2ftSLwnYGNDjd,404427,4
0.701,0.728,2,-4.554,1,0.255,0.00971,0.00115,0.361,0.0591,171.388,7w9bgPAmPTtrkt2v16QWvQ,326467,4
0.468,0.444,9,-10.217,0,0.291,0.796,0.0,0.619,0.637,76.019,5PIBgH1cUFwu5IiUk9tnN9,303640,3
0.854,0.954,0,-1.185,0,0.246,0.543,0.0,0.201,0.67,114.609,4hEl2wrneFEJbJ6SDYWd2f,248133,5
0.712,0.838,7,-2.679,1,0.313,0.403,0.0,0.809,0.607,148.138,6sDQ4uiWw9OdVrCXFLSlZt,363521,4
0.915,0.656,7,-2.827,1,0.0716,0.00299,0.0,0.324,0.642,112.243,06wOQGz4bGB7HETrIjpIep,290227,4
0.785,0.714,10,-5.35,1,0.309,0.207,1.28e-06,0.111,0.331,91.243,7oHfVJo5c2az0mjMt0qRFZ,305960,4
0.56,0.731,2,-6.121,1,0.0281,0.0475,0.0,0.282,0.401,99.981,0c2yZp1tTYAUiKraMdS8Yg,244824,4
0.648,0.668,1,-7.167,0,0.0289,0.236,0.0,0.158,0.412,109.447,5aOHCMuTJgjoTbVhEoytTX,219133,4
0.621,0.901,2,-5.396,1,0.0302,0.17,0.0,0.0875,0.744,113.967,32lF1rsInDTdK6Av3KdfaY,300773,4
0.451,0.955,4,-5.601,1,0.0455,0.00468,7.5e-05,0.35,0.376,135.992,2uIIIHdYOlVtlryL0gD5xu,268794,4
0.481,0.865,7,-5.498,1,0.0283,0.0204,1.24e-06,0.17,0.241,92.086,4EnkwZd0UJAuHpNMMemQaA,273160,4
0.634,0.886,2,-3.466,1,0.0517,0.0291,0.0,0.342,0.922,161.933,5kD9T7GForh8LnRz5ClbL8,168253,4
0.317,0.793,2,-3.58,1,0.0917,0.00961,0.0,0.0898,0.58,178.607,2YPPzWskCJ0tOqPQp6oZYI,189120,4
0.615,0.907,5,-2.908,1,0.0552,0.00818,2.67e-05,0.145,0.716,109.962,44BrW9G0DSu50xItRb1gFK,197225,4
0.401,0.979,2,-4.014,1,0.116,0.000293,0.0,0.0948,0.465,177.81,1G4NvRMQHDurwC7Q8eT94z,220200,4
0.465,0.896,2,-3.126,1,0.0795,0.00725,0.0,0.206,0.569,181.014,0J69x3mqm7U6tBPKsjpsWR,182827,4
0.631,0.453,11,-7.423,1,0.0272,0.182,0.0,0.125,0.542,134.935,54hQppUC4QP1SNPJTohpRx,160497,4
0.697,0.601,11,-13.954,0,0.238,0.113,2.12e-06,0.249,0.753,89.737,3Q6QByznElPiCVzwisy5ZW,189327,4
0.5,0.728,8,-4.922,0,0.385,0.235,0.0,0.686,0.853,96.089,2EieK2FUAxikMgLoTSZu51,135067,4
0.614,0.938,11,-4.461,1,0.0611,0.000532,0.0,0.368,0.607,100.058,4WiiRw2PHMNQE0ad6y6GdD,224674,4
0.647,0.322,11,-8.852,1,0.0314,0.789,0.0,0.102,0.33,127.955,61FBZpdaqQLX1E9LnkpSvK,268613,4
0.586,0.539,0,-4.824,1,0.0857,0.777,0.0,0.189,0.673,129.776,3pGTULhIlK8hYLD7ZQzijS,179077,4
0.634,0.599,2,-5.447,1,0.0365,0.0288,0.0,0.197,0.312,112.215,2fyIS6GXMgUcSv4oejx63f,175440,4
0.615,0.353,1,-8.6,1,0.0278,0.501,0.0,0.152,0.237,114.65,0gyABew167jkce4wftkfpO,182627,4
0.452,0.527,6,-7.589,1,0.0308,0.399,1.25e-06,0.192,0.23,142.275,6MHe1z6fNw8AhJqXkjtJK8,226307,4
0.462,0.396,1,-8.57,1,0.0311,0.777,0.0,0.099,0.347,171.862,6XGC9qH5K7wXaJVMjSNZoj,254800,4
0.54,0.252,6,-13.431,1,0.0304,0.843,0.0,0.296,0.395,61.993,7Io5QkEllaNHhOzTQIKyMy,172107,4
0.667,0.749,1,-6.234,1,0.091,0.392,0.0,0.276,0.454,111.95,7DPstSsHrNoFsDqiLmkQmX,153160,4
0.436,0.835,3,-6.815,1,0.088,0.35,0.0,0.0977,0.715,166.551,5SFMPPoAr3Tl60yohvDqSy,147307,4
0.663,0.268,8,-9.995,1,0.032,0.794,4.37e-05,0.107,0.325,96.978,4pMVlSGXfYUQ5e4Tq9GN5Z,147267,4
0.455,0.771,1,-5.659,1,0.0429,0.418,0.0,0.0559,0.645,134.903,1fOesa1SmI4PHzuqRvwCUC,137067,4
0.562,0.479,6,-10.761,1,0.0353,0.773,0.0,0.0577,0.702,90.894,1zxPJBN2EoRZffmzqQPiTk,174493,4
0.524,0.376,6,-9.316,1,0.0245,0.642,0.0,0.116,0.35,63.28,15PcG4cc8KFX1asO1QwZ2m,193773,4
0.517,0.797,8,-3.392,1,0.0339,0.03,0.0,0.0826,0.336,86.016,4vGVxKlQdecXgSRv5kJ2Yb,201640,4
0.743,0.37,3,-5.895,1,0.0427,0.877,2.2e-06,0.0971,0.42,92.97,3lPtHJ4uFPvGKrDWY0pZva,190173,4
0.526,0.921,2,-4.712,1,0.0616,0.0469,0.0,0.373,0.605,165.387,4qjaXcwkrgIavJCSJoJnEO,166093,4
0.433,0.549,7,-4.076,1,0.0334,0.422,3.8e-05,0.139,0.394,105.965,0SuCLC7eeCEOtb2v3egV4D,196093,4
0.623,0.853,4,-5.356,1,0.0472,0.141,0.0,0.143,0.783,106.099,626yIpah5wJb9pcja3QgO2,196600,4
0.562,0.976,7,-2.865,1,0.0585,0.00446,0.0,0.373,0.571,100.024,5d9ea5k8Gocz112gHN7S7R,155773,4
0.495,0.965,5,-2.964,1,0.188,0.00267,0.0,0.0763,0.254,100.028,2NQSXQ9IeQfS41qw6PFovq,115520,4
0.447,0.967,0,-2.706,1,0.0793,0.00448,0.0,0.487,0.606,179.991,6EE19skJ32p58xihYj2Waa,162720,4
0.41,0.959,9,-4.563,1,0.0869,0.000324,0.0,0.0766,0.83,193.155,0Y33RMbo7Opl8P7GI9Sjju,171600,4
0.518,0.789,0,-5.806,1,0.0367,0.0372,0.0,0.337,0.393,136.023,5EauMVTXVoQOkax03XXVaV,249754,4
0.485,0.948,0,-2.68,1,0.131,0.00689,0.0,0.218,0.481,162.966,5Uwm4pdpaaW3yari6ymMTT,225813,4
0.411,0.962,4,-5.952,1,0.0917,0.103,0.0,0.529,0.622,173.143,0oDMQmipUDEH6ufAZo9QwL,172646,4
0.423,0.714,11,-8.295,1,0.045,0.00113,6.28e-06,0.0855,0.593,110.017,0dRdb2IIRJil2IW0Q9rYZC,227250,4
0.398,0.954,6,-7.373,1,0.0715,0.0133,0.000218,0.0891,0.433,157.766,1hWrl3T1kIH5b9zRHLfCOn,148573,4
0.502,0.966,0,-3.876,1,0.0946,0.00575,1.56e-06,0.117,0.638,159.948,1edxZi8FZ1IKAotHRurs7w,235613,4
0.442,0.893,0,-4.878,1,0.0505,0.00844,0.0,0.529,0.712,148.119,12qZHAeOyTf93YAWvGDTat,168000,4
0.424,0.456,7,-8.411,1,0.0269,0.293,0.00546,0.124,0.243,93.865,4iPKPZRt0zmlGFvZHDWokP,175405,4
0.635,0.813,8,-6.467,1,0.027,0.215,9.7e-06,0.0941,0.83,131.982,1iVV0ZrLniocL6V9T4cZVV,152067,4
0.631,0.967,10,-4.891,0,0.0418,0.0233,0.0,0.32,0.903,100.044,4JNdXoRaIU9L5GRY2K4LxV,113853,4
0.604,0.404,8,-9.636,1,0.0263,0.364,0.00106,0.369,0.265,100.127,3Ut4Vtp7yw4ibltnwIJ2yE,184293,4
0.622,0.921,8,-5.313,1,0.0561,0.101,0.0,0.284,0.818,104.093,1wiw6KgMH8Q5jOynHpBLqG,156267,4
0.667,0.537,1,-7.139,1,0.0295,0.544,5.08e-05,0.122,0.448,132.074,5xxG8n4OXeZyGJLJYstsz7,223320,4
0.603,0.855,10,-3.692,1,0.0528,0.203,0.0,0.15,0.928,107.498,4lZwHgFYdoJ42aa0dS5nQ1,157533,4
0.71,0.744,3,-5.203,1,0.0293,0.111,6.66e-06,0.0926,0.609,124.859,2pgZHxq7dqaq4fiELEzAcD,149787,4
0.664,0.949,3,-4.108,1,0.0404,0.34,1.36e-05,0.121,0.933,105.975,2U6A0Wto4tYei5LRqITdxa,145267,4
0.576,0.876,10,-4.953,1,0.0329,0.159,0.00313,0.124,0.93,143.047,6RndVmv3UhnP93hRnODqeO,197253,4
0.639,0.88,5,-5.027,1,0.0538,0.176,0.00042,0.809,0.769,117.771,5MO10BfTrKTrNqElU4n3YL,174280,4
0.591,0.767,5,-4.673,1,0.0633,0.396,0.586,0.265,0.869,107.578,49KJglv5FCTF9FYf8zJd3o,115289,4
0.751,0.59,4,-6.279,0,0.0622,0.67,0.000207,0.109,0.96,163.988,2yVtw0pzUVivjfBgVT2QWO,220240,4
0.831,0.603,0,-5.251,0,0.0354,0.589,0.00119,0.202,0.819,144.017,484obw3JyKEztXz2mkIPGT,227547,4
0.759,0.799,2,-4.811,1,0.0344,0.565,9.21e-05,0.0949,0.964,97.084,0sdwryaz2CJTJPmEKIycij,180493,4
0.75,0.675,5,-5.499,1,0.049,0.758,1.91e-05,0.0585,0.7,115.901,6XddMXVttrNgUsCS6IJ3sk,235560,4
0.712,0.516,0,-6.663,1,0.0759,0.752,1.77e-05,0.0845,0.53,133.932,05hXyeeAVeJBzvwwVelsfs,105307,5
0.725,0.571,9,-6.26,0,0.044,0.66,1.15e-06,0.116,0.72,144.017,5NCFXM0XykZReshAqZ8jhu,248493,4
0.687,0.478,0,-8.564,0,0.0824,0.706,0.00346,0.104,0.572,142.045,3dH0pKhJ3jSl1sJWhPt2L0,213427,4
0.691,0.744,7,-4.945,1,0.0455,0.457,5.35e-05,0.131,0.703,111.984,5dGVeQX2HAo4L0kF81stXz,171487,4
0.727,0.649,2,-6.69,1,0.035,0.682,0.00147,0.0845,0.94,98.079,7fbhLEFMm1ZfORF52X4ATd,157947,4
0.779,0.323,2,-9.55,1,0.0337,0.879,0.000937,0.14,0.5,124.031,7p8AFuI5QwaENQEOFOEKI3,220813,4
0.814,0.759,5,-5.123,1,0.105,0.691,0.0,0.0862,0.743,111.125,7trh5ZLFHCZ9CzFVJjMsst,206733,4
0.725,0.782,6,-5.142,0,0.0347,0.725,0.013,0.0864,0.979,167.887,73N6kNsHhKOaN3OFrF3XDk,140186,4
0.787,0.452,7,-10.38,0,0.0436,0.877,0.0132,0.076,0.834,149.901,79QyCFSloJx6vo6CewT4NZ,189760,4
0.631,0.317,4,-12.282,1,0.0334,0.947,0.000251,0.315,0.551,107.931,6xChxJxEeaREWDwAAE8r9B,175520,4
0.757,0.492,2,-10.831,0,0.054,0.826,0.000133,0.395,0.872,111.987,0MMe6HyOCDo6GYBZZCwkyt,174493,4
0.69,0.613,7,-11.531,1,0.0332,0.554,0.0,0.0673,0.919,100.937,4M2j1X47FwMozJrnJHnYNm,97200,4
0.563,0.425,2,-13.814,0,0.0665,0.913,0.0054,0.306,0.679,77.209,1op7nM2R2M6FAU6dSCTRWV,179933,4
0.485,0.259,9,-14.573,1,0.0578,0.939,0.000323,0.11,0.519,83.637,1xCbDvw3UNReOWq9BbAThc,235533,4
0.489,0.914,3,-4.154,1,0.0691,0.0377,0.0,0.319,0.427,76.016,2ZLiGnLYi4F11P2AqRPRLX,218907,4
0.518,0.797,6,-5.153,1,0.0309,0.000681,0.0,0.107,0.293,132.918,0ADZ5dmXhlfzjMw6lefoPl,238173,4
0.508,0.832,11,-4.395,1,0.032,0.000372,0.0,0.0859,0.404,136.004,2vBiZ7nBe0OqTZKWGP0s4K,228107,4
0.515,0.876,8,-3.756,1,0.0292,0.000932,0.000166,0.136,0.385,145.916,3hb2ScEVkGchcAQqrPLP0R,258920,4
0.455,0.858,11,-5.659,0,0.0391,0.000616,0.000247,0.226,0.597,163.118,4PkJ7c9y1CwpuVOiJODnCZ,207467,4
0.446,0.9,10,-3.541,0,0.0489,0.000102,1.89e-05,0.0404,0.88,187.961,4bCOAuhvjsxbVBM5MM8oik,190787,4
0.616,0.91,0,-3.004,1,0.0386,0.0459,0.0,0.343,0.693,144.072,3RlsVPIIs5KFhLFhxZ4iDF,252040,4
0.585,0.52,5,-6.136,0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,0e7ipj03S05BNilyu5bRzt,218147,4
0.629,0.817,6,-4.261,1,0.0357,0.199,0.0,0.317,0.466,123.087,6syOdAs4IK8kPWR7gDyjRw,220293,4
0.755,0.448,7,-9.587,1,0.107,0.0283,3.28e-05,0.514,0.318,77.179,6T8cJz5lAqGer9GUHGyelE,198960,4
0.879,0.531,10,-7.512,0,0.245,0.27,0.0,0.14,0.646,94.985,1or5zykCylwnIGZm49yZSd,220169,4
0.563,0.357,4,-10.999,1,0.0329,0.773,0.0,0.0913,0.543,84.01,3F5JwloSBlTpYio9VeWT09,220910,4
0.675,0.951,4,-4.894,0,0.0478,0.266,0.0,0.692,0.586,90.0,6SIiJSPEgZ4fjhk6s7RzM4,307720,4
0.653,0.723,11,-5.63,1,0.277,0.0393,0.0,0.0791,0.741,173.871,47BCVbkp7z9KEymYv15fIM,176840,4
0.565,0.746,1,-4.782,1,0.076,0.2,0.0,0.162,0.64,160.021,7BE9IjMcRxyHQ2CjxvIHcH,192987,4
0.776,0.693,5,-3.752,1,0.0806,0.035,0.0,0.0856,0.841,77.02,3UtWnl719MtvlGXBcq9xN5,230840,4
